1,6,0,[0.98, 0.99, 0.98, 0.98]
1,6,1,[0.95, 0.96, 0.96, 0.96]
1,6,2,[0.94, 0.95, 0.94, 0.94]
1,6,3,[0.94, 0.95, 0.96, 0.97]
1,6,4,[0.94, 0.96, 0.96, 0.96]
1,6,5,[0.96, 0.97, 0.96, 0.95]
1,6,6,[0.93, 0.93, 0.94, 0.95]
1,6,7,[0.94, 0.96, 0.96, 0.96]
1,6,8,[0.99, 0.96, 0.96, 0.96]
1,6,9,[0.88, 0.92, 0.94, 0.95]
1,6,10,[0.99, 0.99, 0.98, 0.98]
1,7,0,[1.0, 1.0, 0.99]
1,7,1,[0.95, 0.95, 0.96, 0.96]
1,7,2,[0.99, 0.98, 0.98, 0.97]
1,7,3,[0.99, 0.99, 0.99, 1.0]
1,7,4,[0.99, 0.99, 0.98, 0.97]
1,7,5,[0.98, 0.95, 0.94, 0.94]
1,7,6,[0.93, 0.92, 0.91, 0.92]
1,7,7,[0.94, 0.95, 0.95, 0.95]
1,7,8,[0.99, 0.98, 0.97, 0.96]
1,7,9,[0.99, 0.99, 0.97, 0.96]
1,7,10,[0.96, 0.97, 0.98, 0.98]
1,8,0,[0.99, 0.98, 0.98, 0.98]
1,8,1,[0.95, 0.95, 0.94, 0.94]
1,8,2,[0.95, 0.95, 0.94, 0.94]
1,8,3,[0.92, 0.94, 0.95, 0.96]
1,8,4,[0.99, 0.97, 0.97, 0.96]
1,8,5,[0.93, 0.91, 0.92, 0.92]
1,8,6,[0.99, 0.95, 0.93, 0.93]
1,8,7,[0.92, 0.94, 0.95, 0.95]
1,8,8,[0.99, 0.95, 0.95, 0.95]
1,8,9,[0.98, 0.98, 0.98, 0.98]
1,8,10,[0.97, 0.96, 0.96, 0.96]
1,9,0,[0.98, 0.99, 0.99, 0.98]
1,9,1,[0.93, 0.93, 0.94, 0.94]
1,9,2,[0.99, 0.97, 0.97, 0.97]
1,9,3,[0.86, 0.86, 0.87, 0.89]
1,9,4,[0.94, 0.96, 0.96, 0.97]
1,9,5,[0.98, 0.96, 0.95, 0.94]
1,9,6,[0.78, 0.85, 0.88, 0.9]
1,9,7,[0.98, 0.98, 0.99, 0.99]
1,9,8,[0.97, 0.98, 0.97, 0.98]
1,9,9,[0.99, 0.98, 0.98, 0.97]
1,9,10,[0.96, 0.95, 0.94, 0.94]
1,10,0,[0.93, 0.94, 0.95, 0.95]
1,10,1,[0.95, 0.96, 0.97, 0.98]
1,10,2,[0.96, 0.97, 0.97, 0.97]
1,10,3,[0.89, 0.92, 0.93, 0.94]
1,10,4,[0.95, 0.96, 0.97, 0.97]
1,10,5,[0.98, 0.97, 0.97, 0.96]
1,10,6,[0.98, 0.99, 0.99]
1,10,7,[0.93, 0.95, 0.95, 0.95]
1,10,8,[0.95, 0.95, 0.96, 0.96]
1,10,9,[0.95, 0.95, 0.95, 0.95]
1,10,10,[0.91, 0.92, 0.92, 0.92]
2,0,0,[0.99, 0.98, 0.98, 0.98]
2,0,1,[0.98, 0.98, 0.98, 0.98]
2,0,2,[0.99, 0.97, 0.97, 0.97]
2,0,3,[0.97, 0.97, 0.97, 0.97]
2,0,4,[0.99, 0.99, 0.99]
2,0,5,[0.99, 0.99, 0.99, 0.99]
2,0,6,[1.0, 0.99, 0.99, 0.99]
2,0,7,[0.99, 0.99, 0.99, 0.99]
2,0,8,[0.99, 0.99, 0.99, 0.99]
2,0,9,[0.97, 0.98, 0.98, 0.98]
2,0,10,[0.99, 0.99, 0.99, 0.99]
2,1,0,[0.96, 0.97, 0.97, 0.97]
2,1,1,[0.95, 0.97, 0.97, 0.98]
2,1,2,[0.94, 0.96, 0.97]
2,1,3,[0.96, 0.97, 0.97, 0.98]
2,1,4,[0.96, 0.96, 0.97, 0.97]
2,1,5,[0.9, 0.92, 0.93, 0.94]
2,1,6,[0.91, 0.91, 0.91, 0.92]
2,1,7,[0.96, 0.96, 0.95, 0.95]
2,1,8,[1.0, 1.0, 0.99, 0.99]
2,1,9,[0.92, 0.94, 0.94, 0.94]
2,1,10,[0.9, 0.93, 0.94, 0.94]
2,2,0,[0.96, 0.97, 0.98, 0.98]
2,2,1,[0.94, 0.93, 0.94, 0.94]
2,2,2,[0.99, 0.98, 0.97]
2,2,3,[0.99, 0.99, 0.98, 0.97]
2,2,4,[0.94, 0.95, 0.95, 0.95]
2,2,5,[1.0, 0.99, 0.98, 0.98]
2,2,6,[0.85, 0.88, 0.89, 0.91]
2,2,7,[0.95, 0.93, 0.93, 0.94]
2,2,8,[0.99, 0.96, 0.96, 0.95]
2,2,9,[0.88, 0.89, 0.89, 0.9]
2,2,10,[0.99, 0.95, 0.94, 0.94]
2,3,0,[0.98, 0.98, 0.99, 0.99]
2,3,1,[0.95, 0.94, 0.95, 0.96]
2,3,2,[0.92, 0.93, 0.93, 0.93]
2,3,3,[0.96, 0.97, 0.98, 0.98]
2,3,4,[0.86, 0.88, 0.91, 0.92]
2,3,5,[0.92, 0.95, 0.95, 0.95]
2,3,6,[0.96, 0.93, 0.93, 0.92]
2,3,7,[0.93, 0.93, 0.94, 0.94]
2,3,8,[1.0, 0.98, 0.97, 0.96]
2,3,9,[0.94, 0.96, 0.97, 0.97]
2,3,10,[0.96, 0.97, 0.96, 0.96]
2,4,0,[0.92, 0.94, 0.94]
2,4,1,[0.9, 0.9, 0.91, 0.92]
2,4,2,[0.96, 0.96, 0.97, 0.96]
2,4,3,[0.95, 0.94, 0.94]
2,4,4,[0.93, 0.95, 0.96, 0.97]
2,4,5,[0.99, 0.95, 0.93, 0.93]
2,4,6,[0.99, 0.99, 1.0, 1.0]
2,4,7,[0.98, 0.97, 0.97, 0.96]
2,4,8,[0.93, 0.94, 0.94, 0.94]
2,4,9,[1.0, 0.97, 0.96]
2,4,10,[0.98, 0.98, 0.99, 0.98]
2,5,0,[0.95, 0.95, 0.95, 0.95]
2,5,1,[0.93, 0.95, 0.96, 0.96]
2,5,2,[0.94, 0.95, 0.96, 0.97]
2,5,3,[0.92, 0.93, 0.91, 0.91]
2,5,4,[0.99, 0.97, 0.97, 0.97]
2,5,5,[0.88, 0.9, 0.92, 0.93]
2,5,6,[0.97, 0.94, 0.94, 0.94]
2,5,7,[0.99, 0.99, 0.98, 0.97]
2,5,8,[0.87, 0.91, 0.89, 0.89]
2,5,9,[0.98, 0.98, 0.98, 0.98]
2,5,10,[0.84, 0.88, 0.89, 0.89]
2,6,0,[0.95, 0.96, 0.96, 0.96]
2,6,1,[0.99, 0.99, 1.0]
2,6,2,[0.99, 0.95, 0.95]
2,6,3,[1.0, 1.0, 1.0]
2,6,4,[0.9, 0.9, 0.91]
2,6,5,[0.99, 0.97, 0.97, 0.96]
2,6,6,[0.93, 0.95, 0.96, 0.96]
2,6,7,[0.98, 0.98, 0.98, 0.97]
2,6,8,[0.93, 0.93, 0.93, 0.93]
2,6,9,[0.92, 0.93, 0.93, 0.93]
2,6,10,[0.81, 0.85, 0.86, 0.87]
2,7,0,[0.95, 0.95, 0.96, 0.96]
2,7,1,[0.9, 0.93, 0.93, 0.94]
2,7,2,[0.96, 0.97, 0.98, 0.98]
2,7,3,[1.0, 0.98, 0.97, 0.97]
2,7,4,[1.0, 1.0, 1.0, 1.0]
2,7,5,[0.99, 0.99, 0.97, 0.97]
2,7,6,[0.98, 0.98, 0.98, 0.97]
2,7,7,[0.9, 0.93, 0.93, 0.93]
2,7,8,[0.9, 0.91, 0.91, 0.9]
2,7,9,[0.86, 0.87, 0.85]
2,7,10,[0.8, 0.79, 0.79, 0.78]
2,8,0,[0.95, 0.95, 0.95, 0.95]
2,8,1,[0.93, 0.95, 0.96, 0.97]
2,8,2,[0.94, 0.93, 0.94, 0.94]
2,8,3,[0.99, 0.99, 0.99, 0.99]
2,8,4,[0.99, 0.99, 0.99, 0.99]
2,8,5,[0.97, 0.97, 0.98, 0.98]
2,8,6,[0.94, 0.94, 0.94, 0.93]
2,8,7,[0.9, 0.89, 0.89, 0.89]
2,8,8,[0.8, 0.8, 0.8, 0.8]
2,8,9,[0.82, 0.82, 0.81, 0.81]
2,8,10,[0.69, 0.69, 0.69, 0.69]
2,9,0,[0.99, 0.98, 0.97, 0.97]
2,9,1,[0.99, 0.95, 0.94, 0.94]
2,9,2,[0.99, 0.96, 0.96, 0.95]
2,9,3,[0.99, 0.99, 0.99, 0.98]
2,9,4,[0.96, 0.97, 0.97, 0.97]
2,9,5,[0.97, 0.97, 0.96, 0.95]
2,9,6,[0.79, 0.81, 0.82, 0.83]
2,9,7,[0.87, 0.87, 0.87, 0.87]
2,9,8,[0.63, 0.63, 0.65, 0.66]
2,9,9,[0.67, 0.68, 0.68, 0.68]
2,9,10,[0.61, 0.61, 0.61, 0.61]
2,10,0,[1.0, 0.99, 0.98]
2,10,1,[1.01, 1.0, 1.0]
2,10,2,[0.85, 0.9, 0.92, 0.93]
2,10,3,[0.95, 0.96, 0.97, 0.97]
2,10,4,[0.95, 0.95, 0.93, 0.92]
2,10,5,[0.9, 0.9, 0.9, 0.89]
2,10,6,[0.77, 0.79, 0.8, 0.8]
2,10,7,[0.72, 0.74, 0.73, 0.72]
2,10,8,[0.69, 0.68, 0.69, 0.7]
2,10,9,[0.64, 0.64, 0.64, 0.64]
2,10,10,[0.53, 0.53, 0.53]
3,0,0,[0.97, 0.98, 0.98, 0.98]
3,0,1,[0.92, 0.93, 0.94, 0.94]
3,0,2,[0.94, 0.94, 0.94, 0.95]
3,0,3,[0.97, 0.97, 0.97, 0.97]
3,0,4,[0.96, 0.96, 0.96, 0.97]
3,0,5,[0.98, 0.97, 0.96, 0.96]
3,0,6,[0.94, 0.96, 0.97]
3,0,7,[0.96, 0.97, 0.97, 0.97]
3,0,8,[0.99, 0.98, 0.99, 0.99]
3,0,9,[0.97, 0.96, 0.97, 0.97]
3,0,10,[0.96, 0.97, 0.96, 0.97]
3,1,0,[0.99, 0.99, 0.98, 0.97]
3,1,1,[0.92, 0.92, 0.92, 0.92]
3,1,2,[0.94, 0.95, 0.95, 0.95]
3,1,3,[0.94, 0.95, 0.95, 0.94]
3,1,4,[0.99, 0.97, 0.96, 0.97]
3,1,5,[0.94, 0.95, 0.95, 0.94]
3,1,6,[0.94, 0.94, 0.94, 0.94]
3,1,7,[0.95, 0.96, 0.94, 0.93]
3,1,8,[0.89, 0.91, 0.92, 0.92]
3,1,9,[0.93, 0.94, 0.95, 0.96]
3,1,10,[0.95, 0.92, 0.92, 0.93]
3,2,0,[0.89, 0.91, 0.93, 0.94]
3,2,1,[0.9, 0.92, 0.93, 0.93]
3,2,2,[0.93, 0.9, 0.9, 0.9]
3,2,3,[0.93, 0.95, 0.95, 0.94]
3,2,4,[1.0, 0.97, 0.96, 0.96]
3,2,5,[0.99, 0.99, 0.98, 0.97]
3,2,6,[0.86, 0.91, 0.93, 0.93]
3,2,7,[0.9, 0.9, 0.91, 0.91]
3,2,8,[0.94, 0.93, 0.93, 0.93]
3,2,9,[0.89, 0.92, 0.91, 0.92]
3,2,10,[0.95, 0.96, 0.97, 0.97]
3,3,0,[0.94, 0.93, 0.93, 0.93]
3,3,1,[0.9, 0.91, 0.91, 0.91]
3,3,2,[0.91, 0.9, 0.91, 0.92]
3,3,3,[0.99, 1.0, 0.98, 0.96]
3,3,4,[0.95, 0.96, 0.96, 0.96]
3,3,5,[0.99, 0.97, 0.95, 0.95]
3,3,6,[0.92, 0.92, 0.92]
3,3,7,[0.99, 0.99, 0.99, 0.98]
3,3,8,[0.95, 0.96, 0.97, 0.97]
3,3,9,[0.97, 0.95, 0.93, 0.92]
3,3,10,[0.95, 0.96, 0.96, 0.97]
3,4,0,[0.96, 0.94, 0.94, 0.94]
3,4,1,[0.91, 0.92, 0.92, 0.92]
3,4,2,[0.8, 0.8, 0.84, 0.86]
3,4,3,[0.94, 0.96, 0.96, 0.96]
3,4,4,[0.96, 0.96, 0.96]
3,4,5,[0.99, 0.94, 0.92, 0.92]
3,4,6,[0.98, 0.98, 0.98, 0.98]
3,4,7,[0.98, 0.96, 0.96]
3,4,8,[0.97, 0.92, 0.92, 0.92]
3,4,9,[0.91, 0.91, 0.91, 0.9]
3,4,10,[0.83, 0.84, 0.85, 0.85]
3,5,0,[0.95, 0.94, 0.94, 0.94]
3,5,1,[0.91, 0.92, 0.93, 0.94]
3,5,2,[0.99, 1.0, 1.0, 0.99]
3,5,3,[0.94, 0.93, 0.93, 0.94]
3,5,4,[0.93, 0.94, 0.95, 0.94]
3,5,5,[0.96, 0.94, 0.94, 0.93]
3,5,6,[0.95, 0.93, 0.94, 0.94]
3,5,7,[0.82, 0.86, 0.87, 0.88]
3,5,8,[0.88, 0.89, 0.89, 0.89]
3,5,9,[0.88, 0.87, 0.86, 0.85]
3,5,10,[0.74, 0.74, 0.74, 0.74]
3,6,0,[0.93, 0.92, 0.92, 0.92]
3,6,1,[0.91, 0.92, 0.93, 0.94]
3,6,2,[0.98, 0.97, 0.97, 0.97]
3,6,3,[0.88, 0.92, 0.94, 0.95]
3,6,4,[0.95, 0.95, 0.93, 0.93]
3,6,5,[0.95, 0.95, 0.95, 0.95]
3,6,6,[0.89, 0.9, 0.9, 0.9]
3,6,7,[0.82, 0.81, 0.81, 0.82]
3,6,8,[0.73, 0.74, 0.75, 0.76]
3,6,9,[0.69, 0.69, 0.7, 0.7]
3,6,10,[0.64, 0.64, 0.64, 0.64]
3,7,0,[0.96, 0.93, 0.92, 0.92]
3,7,1,[0.93, 0.91, 0.91]
3,7,2,[0.97, 0.96, 0.95, 0.95]
3,7,3,[0.87, 0.91, 0.92, 0.92]
3,7,4,[0.95, 0.95, 0.94, 0.94]
3,7,5,[0.87, 0.88, 0.89]
3,7,6,[0.77, 0.79, 0.8, 0.81]
3,7,7,[0.76, 0.75, 0.75, 0.75]
3,7,8,[0.64, 0.63, 0.63, 0.63]
3,7,9,[0.61, 0.6, 0.61, 0.61]
3,7,10,[0.6, 0.58, 0.57, 0.57]
3,8,0,[0.95, 0.94, 0.93, 0.93]
3,8,1,[0.83, 0.88, 0.91, 0.92]
3,8,2,[0.97, 0.95, 0.94, 0.94]
3,8,3,[0.88, 0.91, 0.92, 0.93]
3,8,4,[0.88, 0.88, 0.87, 0.86]
3,8,5,[0.75, 0.77, 0.79]
3,8,6,[0.71, 0.73, 0.73, 0.73]
3,8,7,[0.65, 0.65, 0.65, 0.64]
3,8,8,[0.54, 0.56, 0.57, 0.58]
3,8,9,[0.55, 0.55, 0.55, 0.55]
3,8,10,[0.54, 0.54, 0.54, 0.54]
3,9,0,[0.97, 0.96, 0.95, 0.96]
3,9,1,[0.96, 0.94, 0.95, 0.94]
3,9,2,[0.98, 0.98, 0.97, 0.97]
3,9,3,[0.9, 0.91, 0.91, 0.91]
3,9,4,[0.81, 0.81, 0.81, 0.8]
3,9,5,[0.76, 0.77, 0.77, 0.76]
3,9,6,[0.68, 0.68, 0.67, 0.67]
3,9,7,[0.53, 0.55, 0.56, 0.57]
3,9,8,[0.57, 0.56, 0.56, 0.56]
3,9,9,[0.48, 0.47, 0.47, 0.47]
3,9,10,[0.45, 0.45, 0.44, 0.44]
3,10,0,[0.96, 0.96, 0.95, 0.95]
3,10,1,[0.98, 0.97, 0.97, 0.97]
3,10,2,[0.96, 0.96, 0.95, 0.95]
3,10,3,[0.91, 0.91, 0.9, 0.89]
3,10,4,[0.65, 0.64, 0.65, 0.67]
3,10,5,[0.67, 0.68, 0.68, 0.67]
3,10,6,[0.58, 0.56, 0.56, 0.57]
3,10,7,[0.42, 0.44, 0.46, 0.48]
3,10,8,[0.46, 0.46, 0.46, 0.46]
3,10,9,[0.46, 0.44, 0.44, 0.44]
3,10,10,[0.38, 0.38, 0.38, 0.38]
4,0,0,[0.95, 0.95, 0.95, 0.95]
4,0,1,[0.93, 0.94, 0.95, 0.96]
4,0,2,[0.95, 0.96, 0.96, 0.96]
4,0,3,[0.95, 0.95, 0.95, 0.95]
4,0,4,[0.92, 0.94, 0.95, 0.96]
4,0,5,[0.96, 0.96, 0.96, 0.96]
4,0,6,[0.91, 0.92, 0.93]
4,0,7,[0.94, 0.93, 0.93, 0.93]
4,0,8,[0.92, 0.93, 0.92, 0.93]
4,0,9,[0.97, 0.96, 0.95]
4,0,10,[0.97, 0.95, 0.95]
4,1,0,[0.91, 0.92, 0.93, 0.93]
4,1,1,[0.93, 0.93, 0.94, 0.94]
4,1,2,[0.85, 0.87, 0.87, 0.87]
4,1,3,[0.95, 0.94, 0.93, 0.93]
4,1,4,[0.94, 0.92, 0.92, 0.92]
4,1,5,[0.87, 0.89, 0.9, 0.91]
4,1,6,[0.91, 0.9, 0.89, 0.89]
4,1,7,[0.82, 0.84, 0.87, 0.88]
4,1,8,[0.81, 0.86, 0.88, 0.89]
4,1,9,[0.87, 0.9, 0.89, 0.9]
4,1,10,[0.98, 0.98, 0.98, 0.97]
4,2,0,[0.91, 0.92, 0.93, 0.93]
4,2,1,[0.99, 0.98, 0.96, 0.95]
4,2,2,[0.92, 0.91, 0.91, 0.91]
4,2,3,[0.92, 0.91, 0.9, 0.91]
4,2,4,[0.92, 0.93, 0.93, 0.93]
4,2,5,[0.98, 0.98, 0.97, 0.98]
4,2,6,[0.93, 0.95, 0.96, 0.96]
4,2,7,[0.86, 0.91, 0.92, 0.93]
4,2,8,[0.88, 0.89, 0.9, 0.91]
4,2,9,[0.89, 0.88, 0.89, 0.9]
4,2,10,[0.96, 0.96, 0.96, 0.96]
4,3,0,[0.92, 0.94, 0.94, 0.94]
4,3,1,[0.9, 0.9, 0.9]
4,3,2,[0.94, 0.93, 0.92]
4,3,3,[0.99, 0.96, 0.94, 0.93]
4,3,4,[0.99, 0.98, 0.98, 0.98]
4,3,5,[0.95, 0.96, 0.97, 0.97]
4,3,6,[0.91, 0.92, 0.91, 0.91]
4,3,7,[0.96, 0.92, 0.93, 0.92]
4,3,8,[0.84, 0.83, 0.85, 0.86]
4,3,9,[0.92, 0.91, 0.9, 0.9]
4,3,10,[0.8, 0.84, 0.86, 0.86]
4,4,0,[0.92, 0.94, 0.94, 0.94]
4,4,1,[0.95, 0.96, 0.96, 0.96]
4,4,2,[0.93, 0.95, 0.94, 0.93]
4,4,3,[0.95, 0.93, 0.93, 0.94]
4,4,4,[0.88, 0.88, 0.88, 0.88]
4,4,5,[0.96, 0.95, 0.95, 0.95]
4,4,6,[0.95, 0.94, 0.94, 0.94]
4,4,7,[0.92, 0.92, 0.92, 0.92]
4,4,8,[0.79, 0.79, 0.79]
4,4,9,[0.74, 0.75, 0.75, 0.74]
4,4,10,[0.63, 0.66, 0.66, 0.66]
4,5,0,[0.93, 0.95, 0.94, 0.93]
4,5,1,[0.95, 0.93, 0.93, 0.94]
4,5,2,[0.99, 0.99, 0.99, 0.98]
4,5,3,[0.99, 0.99, 0.99, 0.98]
4,5,4,[0.93, 0.93, 0.93, 0.92]
4,5,5,[0.84, 0.88, 0.89, 0.9]
4,5,6,[0.88, 0.87, 0.86, 0.85]
4,5,7,[0.66, 0.67, 0.68, 0.69]
4,5,8,[0.61, 0.63, 0.63, 0.64]
4,5,9,[0.61, 0.62, 0.62, 0.62]
4,5,10,[0.58, 0.58, 0.58, 0.58]
4,6,0,[0.92, 0.91, 0.92, 0.92]
4,6,1,[0.98, 0.97, 0.97]
4,6,2,[0.94, 0.95, 0.95]
4,6,3,[0.93, 0.94, 0.94, 0.94]
4,6,4,[0.83, 0.82, 0.82, 0.82]
4,6,5,[0.79, 0.79, 0.79, 0.79]
4,6,6,[0.67, 0.69, 0.69, 0.7]
4,6,7,[0.65, 0.65, 0.65, 0.65]
4,6,8,[0.59, 0.59, 0.58, 0.58]
4,6,9,[0.53, 0.53, 0.54, 0.54]
4,6,10,[0.5, 0.51, 0.52, 0.52]
4,7,0,[0.9, 0.91, 0.92, 0.93]
4,7,1,[0.95, 0.94, 0.95, 0.96]
4,7,2,[0.97, 0.95, 0.95]
4,7,3,[0.89, 0.9, 0.9]
4,7,4,[0.7, 0.74, 0.76, 0.78]
4,7,5,[0.75, 0.75, 0.74, 0.73]
4,7,6,[0.53, 0.57, 0.59, 0.6]
4,7,7,[0.61, 0.6, 0.6, 0.61]
4,7,8,[0.54, 0.54, 0.53, 0.53]
4,7,9,[0.46, 0.47, 0.47, 0.46]
4,7,10,[0.43, 0.43, 0.44]
4,8,0,[1.0, 0.97, 0.97, 0.97]
4,8,1,[0.93, 0.93, 0.94, 0.94]
4,8,2,[0.92, 0.92, 0.92]
4,8,3,[0.83, 0.84, 0.85, 0.84]
4,8,4,[0.7, 0.72, 0.73, 0.73]
4,8,5,[0.64, 0.66, 0.66, 0.66]
4,8,6,[0.57, 0.58, 0.58, 0.59]
4,8,7,[0.5, 0.5, 0.5, 0.5]
4,8,8,[0.5, 0.5, 0.49, 0.49]
4,8,9,[0.42, 0.42, 0.42, 0.43]
4,8,10,[0.39, 0.39, 0.39, 0.39]
4,9,0,[0.97, 0.96, 0.96, 0.95]
4,9,1,[0.94, 0.95, 0.95, 0.96]
4,9,2,[0.83, 0.84, 0.85, 0.86]
4,9,3,[0.83, 0.83, 0.82, 0.82]
4,9,4,[0.69, 0.67, 0.67, 0.68]
4,9,5,[0.56, 0.56, 0.56]
4,9,6,[0.5, 0.5, 0.5, 0.5]
4,9,7,[0.44, 0.45, 0.45, 0.44]
4,9,8,[0.37, 0.37, 0.37, 0.38]
4,9,9,[0.37, 0.36, 0.37]
4,9,10,[0.31, 0.32, 0.32, 0.32]
4,10,0,[0.86, 0.89, 0.9, 0.91]
4,10,1,[0.95, 0.95, 0.95, 0.95]
4,10,2,[0.82, 0.8, 0.8, 0.8]
4,10,3,[0.7, 0.69, 0.69, 0.69]
4,10,4,[0.62, 0.62, 0.61, 0.6]
4,10,5,[0.5, 0.52, 0.52, 0.53]
4,10,6,[0.47, 0.47, 0.47, 0.47]
4,10,7,[0.4, 0.4, 0.4, 0.4]
4,10,8,[0.35, 0.35, 0.35, 0.35]
4,10,9,[0.32, 0.32, 0.32, 0.32]
4,10,10,[0.31, 0.31, 0.3, 0.3]
5,0,0,[0.96, 0.96, 0.96, 0.96]
5,0,1,[0.96, 0.96, 0.96, 0.96]
5,0,2,[0.94, 0.93, 0.93, 0.92]
5,0,3,[0.95, 0.94, 0.93, 0.94]
5,0,4,[0.92, 0.93, 0.94, 0.94]
5,0,5,[0.87, 0.89, 0.9, 0.9]
5,0,6,[0.94, 0.93, 0.93, 0.94]
5,0,7,[0.96, 0.95, 0.95, 0.95]
5,0,8,[0.91, 0.94, 0.94, 0.95]
5,0,9,[0.93, 0.93, 0.94, 0.94]
5,0,10,[0.94, 0.92, 0.93, 0.93]
5,1,0,[0.91, 0.9, 0.91, 0.91]
5,1,1,[0.94, 0.92, 0.93, 0.93]
5,1,2,[0.99, 0.98, 0.96, 0.96]
5,1,3,[0.89, 0.91, 0.91, 0.9]
5,1,4,[0.89, 0.9, 0.9, 0.91]
5,1,5,[0.86, 0.88, 0.89, 0.9]
5,1,6,[0.99, 0.97, 0.97, 0.97]
5,1,7,[0.93, 0.93, 0.93, 0.93]
5,1,8,[0.94, 0.95, 0.96, 0.96]
5,1,9,[0.87, 0.89, 0.92, 0.93]
5,1,10,[0.96, 0.94, 0.91, 0.91]
5,2,0,[0.89, 0.92, 0.93, 0.93]
5,2,1,[0.9, 0.92, 0.91, 0.91]
5,2,2,[0.99, 0.98, 0.94, 0.93]
5,2,3,[0.95, 0.95, 0.95]
5,2,4,[0.99, 0.98, 0.97, 0.96]
5,2,5,[0.99, 0.92, 0.92, 0.91]
5,2,6,[0.95, 0.97, 0.96, 0.96]
5,2,7,[0.88, 0.92, 0.93, 0.94]
5,2,8,[0.95, 0.96, 0.96]
5,2,9,[0.94, 0.92, 0.91, 0.91]
5,2,10,[0.87, 0.88, 0.89, 0.89]
5,3,0,[0.91, 0.9, 0.9, 0.9]
5,3,1,[0.96, 0.94, 0.94, 0.95]
5,3,2,[0.99, 0.97, 0.94, 0.94]
5,3,3,[0.98, 0.91, 0.9, 0.91]
5,3,4,[0.97, 0.96, 0.97, 0.97]
5,3,5,[0.92, 0.94, 0.94, 0.95]
5,3,6,[0.96, 0.96, 0.96, 0.96]
5,3,7,[0.86, 0.86, 0.87, 0.87]
5,3,8,[0.8, 0.81, 0.82, 0.82]
